background,x,s,tail_count,short_common_mu_extrapolated_count,full_range_fit_count
Ara-3,0.15361427209100212,-0.15361427209100212,364,238.41963391914942,291.8295442046451
Ara-3,0.15700844768026767,-0.15700844768026767,361,235.69116148497042,288.9263413232974
Ara-3,0.16047761908713512,-0.16047761908713512,358,232.99391366808342,286.05202032569844
Ara-3,0.16402344337751312,-0.16402344337751312,355,230.32753313421145,283.2062938866969
Ara-3,0.16764761423091815,-0.16764761423091815,349,227.69166663840826,280.3888775395326
Ara-3,0.171351862749468,-0.171351862749468,346,225.08596497825937,277.59948964740124
Ara-3,0.1751379582847506,-0.1751379582847506,345,222.51008294762062,274.83785137530117
Ara-3,0.17900770928296364,-0.17900770928296364,339,219.96367929088424,272.10368666216067
Ara-3,0.18296296414872668,-0.18296296414872668,336,217.44641665776848,269.3967221932412
Ara-3,0.1870056121279809,-0.1870056121279809,330,214.9579615586261,266.7166873728167
Ara-3,0.19113758421039548,-0.19113758421039548,327,212.49798432026276,264.06331429712395
Ara-3,0.19536085405171466,-0.19536085405171466,322,210.06615904226112,261.436337727582
Ara-3,0.19967743891648287,-0.19967743891648287,318,207.66216355380618,258.8354950642789
Ara-3,0.20408940064160117,-0.20408940064160117,309,205.2856793710032,256.2605263197205
Ara-3,0.20859884662117262,-0.20859884662117262,302,202.9363916546842,253.7111740928418
Ara-3,0.21320793081310957,-0.21320793081310957,297,200.61398916869862,251.1871835432763
Ara-3,0.21791885476798137,-0.21791885476798137,293,198.31816423868005,248.68830236588224
Ara-3,0.222733868680595,-0.222733868680595,290,196.04861271128462,246.21428076552016
Ara-3,0.22765527246481185,-0.22765527246481185,287,193.80503391389746,243.76487143208348
Ara-3,0.23268541685211144,-0.23268541685211144,286,191.5871306147987,241.33982951577661
Ara-3,0.23782670451443017,-0.23782670451443017,283,189.39460898378556,238.93891260263874
Ara-3,0.2430815912118078,-0.2430815912118078,282,187.2271785532464,236.56188069031242
Ara-3,0.24845258696539377,-0.24845258696539377,279,185.08455217967804,234.20849616405093
Ara-3,0.2539422572563694,-0.2539422572563694,273,182.9664460056458,231.8785237729664
Ara-3,0.25955322425136307,-0.25955322425136307,269,180.87257942217713,229.57173060651328
Ara-3,0.26528816805493916,-0.26528816805493916,265,178.80267503158646,227.28788607120657
Ara-3,0.27114982798976367,-0.27114982798976367,263,176.75645861072496,225.02676186756995
Ara-3,0.2771410039050538,-0.2771410039050538,260,174.7336590746513,222.788131967315
Ara-3,0.28326455751393875,-0.28326455751393875,256,172.7340084407185,220.57177259074678
Ara-3,0.2895234137603712,-0.2895234137603712,252,170.75724179307082,218.3774621843938
Ara-3,0.2959205622162395,-0.2959205622162395,250,168.8030972475471,216.20498139886183
Ara-3,0.3024590585093516,-0.3024590585093516,242,166.87131591698693,214.05411306690584
Ara-3,0.30914202578296873,-0.30914202578296873,234,164.9616418769325,211.92464218172228
Ara-3,0.3159726561875908,-0.3159726561875908,228,163.07382213172318,209.81635587545586
Ara-3,0.3229542124057005,-0.3229542124057005,221,161.207606580979,207.72904339792152
Ara-3,0.33009002921019986,-0.33009002921019986,214,159.36274798646687,205.66249609553614
Ara-3,0.33738351505728004,-0.33738351505728004,208,157.5390019393457,203.6165073904617
Ara-3,0.34483815371448534,-0.34483815371448534,200,155.7361268277878,201.59087275995483
Ara-3,0.3524575059247524,-0.3524575059247524,190,153.95388380496885,199.58538971592228
Ara-3,0.36024521110721436,-0.36024521110721436,183,152.19203675742605,197.59985778468007
Ara-3,0.36820498909558774,-0.36820498909558774,174,150.45035227377718,195.63407848691264
Ara-3,0.3763406419149669,-0.3763406419149669,161,148.72859961379814,193.68785531783303
Ara-3,0.38465605559788063,-0.38465605559788063,149,147.0265506778538,191.76099372753933
Ara-3,0.393155202040472,-0.393155202040472,140,145.34397997668,189.85330110156755
Ara-3,0.40184214089969494,-0.40184214089969494,135,143.6806646015094,187.96458674163645
Ara-3,0.41072102153242657,-0.41072102153242657,128,142.03638419454128,186.09466184658544
Ara-3,0.41979608497742815,-0.41979608497742815,124,140.41092091974787,184.2433394935012
Ara-3,0.42907166598109675,-0.42907166598109675,117,138.80405943401485,182.41043461903234
Ara-3,0.4385521950679761,-0.4385521950679761,106,137.21558685861325,180.59576400089057
Ara-3,0.4482422006570192,-0.4482422006570192,102,135.64529275099622,178.79914623953425
Ara-3,0.45814631122460653,-0.45814631122460653,90,134.0929690769201,177.02040174003585
Ara-3,0.4682692575153617,-0.4682692575153617,87,132.55841018288342,175.259352694129
Ara-3,0.47861587480181145,-0.47861587480181145,76,131.04141276888157,173.5158230624342
Ara-3,0.4891911051939782,-0.4891911051939782,60,129.54177586147387,171.78963855686192
Ara-3,0.5,-0.5,56,128.0593007871581,170.08062662318932
Ara+2,0.01,-0.01,1202,1124.4253067204336,1460.6267913053966
Ara+2,0.010220954442778263,-0.010220954442778263,1183,1111.5573922653666,1437.1024595385732
Ara+2,0.010446790972134875,-0.010446790972134875,1171,1098.8367381231299,1413.957002230556
Ara+2,0.01067761745994178,-0.01067761745994178,1158,1086.261659047852,1391.1843173650614
Ara+2,0.010913544161547873,-0.010913544161547873,1147,1073.8304890795969,1368.778401202692
Ara+2,0.011154683768442948,-0.011154683768442948,1136,1061.5415813236687,1346.733346698128
Ara+2,0.011401151462085358,-0.011401151462085358,1121,1049.3933077324148,1325.0433419428002
Ara+2,0.011653064968918922,-0.011653064968918922,1112,1037.384058889549,1303.7026686326606
Ara+2,0.011910544616605566,-0.011910544616605566,1099,1025.512243796934,1282.705700560619
Ara+2,0.012173713391500337,-0.012173713391500337,1088,1013.776289663803,1262.0469021332565
Ara+2,0.012442696997396458,-0.012442696997396458,1077,1002.1746416983918,1241.7208269114376
Ara+2,0.012717623915568315,-0.012717623915568315,1064,990.7057629019637,1221.7221161744296
Ara+2,0.012998625466141105,-0.012998625466141105,1046,979.3681338651834,1202.0454975071323
Ara+2,0.013285835870816564,-0.013285835870816564,1023,968.1602525668216,1182.6857834100745
Ara+2,0.013579392316984537,-0.013579392316984537,1002,957.080634174771,1163.6378699317927
Ara+2,0.013879435023251218,-0.013879435023251218,987,946.1278108493315,1144.8967353232383
Ara+2,0.014186107306415174,-0.014186107306415174,973,935.3003315487462,1126.4574387138498
Ara+2,0.014499555649923342,-0.014499555649923342,960,924.5967618369714,1108.315118808963
Ara+2,0.014819929773839462,-0.014819929773839462,946,914.0156836936385,1090.4649926081784
Ara+2,0.015147382706358637,-0.015147382706358637,929,903.5556953261911,1072.9023541443871
Ara+2,0.015482070856901894,-0.015482070856901894,917,893.215410984176,1055.6225732431053
Ara+2,0.015824154090825927,-0.015824154090825927,908,882.9934607756591,1038.6210943017759
Ara+2,0.016173795805783514,-0.016173795805783514,890,872.8884904857385,1021.8934350887465
Ara+2,0.016531163009771144,-0.016531163009771144,876,862.8991613971356,1005.4351855615806
Ara+2,0.016896426400901214,-0.016896426400901214,862,853.0241501128432,989.2420067044068
Ara+2,0.017269760448936716,-0.017269760448936716,853,843.2621483807999,973.3096293839847
Ara+2,0.017651343478627613,-0.017651343478627613,841,833.6118629205681,957.6338532242103
Ara+2,0.018041357754888403,-0.018041357754888403,831,824.0720152520038,942.2105454987266
Ara+2,0.018439989569857877,-0.018439989569857877,817,814.6413415258797,927.0356400413896
Ara+2,0.018847429331882368,-0.018847429331882368,802,805.3185923564473,912.1051361742697
Ara+2,0.019263871656465252,-0.019263871656465252,793,796.1025326559208,897.4150976529222
Ara+2,0.019689515459225874,-0.019689515459225874,786,786.9919414708493,882.9616516286466
Ara+2,0.020124564050912598,-0.020124564050912598,779,777.9856118203625,868.7409876274521
Ara+2,0.02056922523451509,-0.02056922523451509,765,769.0823505362691,854.7493565454826
Ara+2,0.02102371140452239,-0.02102371140452239,753,760.2809781049895,840.9830696605991
Ara+2,0.021488239648374114,-0.021488239648374114,744,751.580328511283,827.4384976599058
Ara+2,0.021963031850153338,-0.021963031850153338,735,742.9792490837817,814.112069682915
Ara+2,0.022448314796570536,-0.022448314796570536,726,734.4766003422793,801.0002723801413
Ara+2,0.02294432028528926,-0.02294432028528926,714,726.0712558467703,788.0996489868465
Ara+2,0.02345128523564548,-0.02345128523564548,703,717.762102048222,775.4067984117072
Ara+2,0.023969451801813094,-0.023969451801813094,693,709.5480381410479,762.9183743401585
Ara+2,0.024499067488470107,-0.024499067488470107,685,701.4279759172703,750.6310843521762
Ara+2,0.025040385269020304,-0.025040385269020304,676,693.4008396223574,738.5416890542784
Ara+2,0.025593663706427242,-0.025593663706427242,670,685.4655658127016,726.6470012254891
Ara+2,0.026159167076718042,-0.026159167076718042,657,677.6211032147377,714.943884977074
Ara+2,0.026737165495216025,-0.026737165495216025,649,669.8664125856661,703.4292549257979
Ara+2,0.02732793504556259,-0.02732793504556259,641,662.2004665757743,692.100075380505
Ara+2,0.02793175791158987,-0.02793175791158987,628,654.6222495923307,680.95335954179
Ara+2,0.028548922512107153,-0.028548922512107153,618,647.1307576650395,669.986168714571
Ara+2,0.029179723638665393,-0.029179723638665393,614,639.7249983130336,659.1956115333361
Ara+2,0.029824462596365908,-0.029824462596365908,603,632.4039904133895,648.5788431998683
Ara+2,0.030483447347780024,-0.030483447347780024,594,625.1667640711454,638.1330647332551
Ara+2,0.03115699266004896,-0.03115699266004896,581,618.0123604908111,627.8555222319634
Ara+2,0.031845420255233715,-0.031845420255233715,574,610.939831849345,617.7435061478159
Ara+2,0.03254905896398719,-0.03254905896398719,568,603.9482411705827,607.7943505716431
Ara+2,0.033268244882621666,-0.033268244882621666,556,597.0366622011101,598.0054325304576
Ara+2,0.03400332153364673,-0.03400332153364673,551,590.2041792875494,588.374171295931
Ara+2,0.03475464002985443,-0.03475464002985443,549,583.4498872552517,578.8980277040247
Ara+2,0.03552255924202998,-0.03552255924202998,544,576.7728912883816,569.5745034855629
Ara+2,0.03630744597036806,-0.03630744597036806,537,570.1723068113672,560.4011406076002
Ara+2,0.037109675119676507,-0.037109675119676507,526,563.6472593717145,551.3755206253887
Ara+2,0.037929629878451554,-0.037929629878451554,524,557.1968845241552,542.495264044784
Ara+2,0.03876770190190947,-0.03876770190190947,520,550.8203277161272,533.758029694923
Ara+2,0.03962429149906251,-0.03962429149906251,512,544.5167441745609,525.1615141110011
Ara+2,0.04049980782392839,-0.04049980782392839,506,538.2852987939635,516.703450926994
Ara+2,0.041394669070964674,-0.041394669070964674,501,532.1251660257818,508.3816102781542
Ara+2,0.04230930267482125,-0.04230930267482125,494,526.0355297690353,500.1937982131383
Ara+2,0.04324414551450647,-0.04324414551450647,490,520.0155832621953,492.13785611559683
Ara+2,0.04419964412206445,-0.04419964412206445,482,514.0645289763067,484.211660135082
Ara+2,0.04517625489586328,-0.04517625489586328,477,508.18157850933005,476.41312062712063
Ara+2,0.04617444431859572,-0.04617444431859572,471,502.36595248169095,468.74018160230304
Ara+2,0.047194689180096845,-0.047194689180096845,463,496.61688043303036,461.1908201842513
Ara+2,0.048237476805085,-0.048237476805085,459,490.9336007201314,453.7630460763064
Ara+2,0.04930330528593471,-0.04930330528593471,456,485.31536041601504,446.4549010368173
Ara+2,0.05039268372059277,-0.05039268372059277,450,479.7614152101941,439.2644583628683
Ara+2,0.051506132455751245,-0.051506132455751245,445,474.27102931006465,432.18982238233366
Ara+2,0.052644183335393634,-0.052644183335393634,441,468.8434753434264,425.2291279541008
Ara+2,0.053807379954832514,-0.053807379954832514,437,463.47803426212215,418.3805399763535
Ara+2,0.05499627792036037,-0.05499627792036037,434,458.1739952467762,411.6422529027672
Ara+2,0.056211445114637534,-0.056211445114637534,431,452.93065561262296,405.0124902664997
Ara+2,0.0574534619679441,-0.0574534619679441,426,447.74732071641745,398.4895042118475
Ara+2,0.058722921735425045,-0.058722921735425045,420,442.62330386440505,392.07157503344354
Ara+2,0.06002043078046128,-0.06002043078046128,419,437.5579262213503,385.75701072288155
Ara+2,0.061346608864302085,-0.061346608864302085,413,432.5505167206028,379.5441465226341
Ara+2,0.0627020894420969,-0.0627020894420969,408,427.6004119751926,373.4313444871633
Ara+2,0.06408751996546806,-0.06408751996546806,406,422.7069561899462,367.41699305109506
Ara+2,0.06550356219176914,-0.06550356219176914,402,417.86950107460495,361.4995066043495
Ara+2,0.0669508925001765,-0.0669508925001765,397,413.0874057579377,355.67732507411523
Ara+2,0.06843020221476491,-0.06843020221476491,395,408.36003670284026,349.94891351355307
Ara+2,0.06994219793472167,-0.06994219793472167,393,403.68676762240017,344.3127616971296
Ara+2,0.071487601871857,-0.071487601871857,391,399.0669793969302,338.7673837224616
Ara+2,0.07306715219557204,-0.07306715219557204,388,394.5000599919418,333.3113176185778
Ara+2,0.0746816033854488,-0.0746816033854488,382,389.9854043770646,327.94312496048633
Ara+2,0.07633172659163069,-0.07633172659163069,378,385.5224144458918,322.661390489955
Ara+2,0.07801831000316634,-0.07801831000316634,373,381.11049893674186,317.46472174239153
Ara+2,0.07974215922449152,-0.07974215922449152,371,376.7490733543261,312.35174867974064
Ara+2,0.08150409766022985,-0.08150409766022985,365,372.43755989231636,307.3211233292888
Ara+2,0.08330496690849597,-0.08330496690849597,363,368.17538735679574,302.371519428288
Ara+2,0.08514562716288879,-0.08514562716288879,360,363.961991090585,297.50163207430325
Ara+2,0.08702695762336701,-0.08702695762336701,357,359.7968128984383,292.7101773811894
Ara+2,0.08894985691620291,-0.08894985691620291,349,355.67930097309176,287.9958921406132
Ara+2,0.09091524352321548,-0.09091524352321548,346,351.60890982215864,283.3575334890212
Ara+2,0.09292405622048769,-0.09292405622048769,342,347.58510019586384,278.7938785799755
Ara+2,0.09497725452677712,-0.09497725452677712,336,343.6073390156023,274.30372426176416
Ara+2,0.09707581916183444,-0.09707581916183444,334,339.67509930331556,269.8858867602061
Ara+2,0.09922075251484909,-0.09922075251484909,330,335.78786011167915,265.53920136656313
Ara+2,0.10141307912324497,-0.10141307912324497,327,331.9451064550846,261.26252213047854
Ara+2,0.10365384616205542,-0.10365384616205542,327,328.14632924141586,257.0547215578616
Ara+2,0.10594412394411153,-0.10594412394411153,321,324.3910252046019,252.9146903136368
Ara+2,0.10828500643128176,-0.10828500643128176,318,320.67869683794544,248.84133692928322
Ara+2,0.11067761175700826,-0.11067761175700826,315,317.0088523282123,244.83358751507913
Ara+2,0.11312308276038811,-0.11312308276038811,312,313.38100549047397,240.89038547698777
Ara+2,0.11562258753205626,-0.11562258753205626,311,309.79467570369945,237.01069123809572
Ara+2,0.1181773199721289,-0.1181773199721289,308,306.24938784708104,233.19348196454374
Ara+2,0.12078850036047596,-0.12078850036047596,306,302.744672237089,229.4377512958681
Ara+2,0.12345737593959305,-0.12345737593959305,303,299.28006456524923,225.74250907968607
Ara+2,0.12618522151035305,-0.12618522151035305,299,295.85510583663,222.10678111065442
Ara+2,0.1289733400409202,-0.1289733400409202,298,292.46934230903327,218.5296088736322
Ara+2,0.1318230632891195,-0.1318230632891195,296,289.122325432884,215.01004929097996
Ara+2,0.13473575243855665,-0.13473575243855665,291,285.813611791805,211.54717447392818
Ara+2,0.13771279874879377,-0.13771279874879377,288,282.5427630438718,208.14007147795266
Ara+2,0.14075562421989132,-0.14075562421989132,283,279.3093458635423,204.78784206208508
Ara+2,0.14386568227163257,-0.14386568227163257,282,276.11293188424867,201.48960245210586
Ara+2,0.14704445843775696,-0.14704445843775696,279,272.9530976416458,198.24448310754502
Ara+2,0.15029347107553154,-0.15029347107553154,279,269.8294245175122,195.05162849244064
Ara+2,0.15361427209100212,-0.15361427209100212,275,266.7414986842894,191.9101968497862
Ara+2,0.15700844768026767,-0.15700844768026767,270,263.68891105025887,188.81935997961196
Ara+2,0.16047761908713512,-0.16047761908713512,267,260.6712572053438,185.77830302064018
Ara+2,0.16402344337751312,-0.16402344337751312,264,257.6881373675338,182.7862242354569
Ara+2,0.16764761423091815,-0.16764761423091815,263,254.73915632992058,179.8423347991438
Ara+2,0.171351862749468,-0.171351862749468,260,251.82392340834016,176.94585859131345
Ara+2,0.1751379582847506,-0.1751379582847506,257,248.9420523896156,174.09603199149646
Ara+2,0.17900770928296364,-0.17900770928296364,252,246.09316148039062,171.29210367781994
Ara+2,0.18296296414872668,-0.18296296414872668,246,243.27687325654847,168.53333442893256
Ara+2,0.1870056121279809,-0.1870056121279809,240,240.49281461321166,165.81899692911708
Ara+2,0.19113758421039548,-0.19113758421039548,238,237.7406167153121,163.14837557654252
Ara+2,0.19536085405171466,-0.19536085405171466,236,235.01991494872658,160.52076629460473
Ara+2,0.19967743891648287,-0.19967743891648287,234,232.33034887197388,157.93547634630494
Ara+2,0.20408940064160117,-0.20408940064160117,230,229.67156216846212,155.39182415161852
Ara+2,0.20859884662117262,-0.20859884662117262,228,227.04320259928323,152.88913910780403
Ara+2,0.21320793081310957,-0.21320793081310957,221,224.44492195654897,150.426761412608
Ara+2,0.21791885476798137,-0.21791885476798137,220,221.87637601725956,148.0040418903154
Ara+2,0.222733868680595,-0.222733868680595,215,219.33722449769985,145.62034182060276
Ara+2,0.22765527246481185,-0.22765527246481185,212,216.82713100835957,143.2750327701473
Ara+2,0.23268541685211144,-0.23268541685211144,206,214.3457630093673,140.96749642694812
Ara+2,0.23782670451443017,-0.23782670451443017,201,211.89279176643478,138.69712443731586
Ara+2,0.2430815912118078,-0.2430815912118078,199,209.46789230730718,136.46331824548778
Ara+2,0.24845258696539377,-0.24845258696539377,196,207.07074337870878,134.26548893582574
Ara+2,0.2539422572563694,-0.2539422572563694,193,204.7010274037845,132.10305707755597
Ara+2,0.25955322425136307,-0.25955322425136307,186,202.3584304400261,129.97545257200886
Ara+2,0.26528816805493916,-0.26528816805493916,183,200.0426421376811,127.88211450231996
Ara+2,0.27114982798976367,-0.27114982798976367,179,197.75335569863688,125.82249098555083
Ara+2,0.2771410039050538,-0.2771410039050538,174,195.49026783577597,123.79603902719185
Ara+2,0.28326455751393875,-0.28326455751393875,168,193.2530787327967,121.80222437800846
Ara+2,0.2895234137603712,-0.2895234137603712,161,191.04149200449282,119.84052139319283
Ara+2,0.2959205622162395,-0.2959205622162395,153,188.85521465748755,117.91041289378404
Ara+2,0.3024590585093516,-0.3024590585093516,148,186.69395705141852,116.01139003032029
Ara+2,0.30914202578296873,-0.30914202578296873,144,184.55743286056546,114.14295214868692
Ara+2,0.3159726561875908,-0.3159726561875908,137,182.44535903591688,112.3046066581248
Ara+2,0.3229542124057005,-0.3229542124057005,126,180.35745576767246,110.49586890136534
Ara+2,0.33009002921019986,-0.33009002921019986,120,178.29344644817309,108.71626202685623
Ara+2,0.33738351505728004,-0.33738351505728004,114,176.25305763525503,106.96531686304533
Ara+2,0.34483815371448534,-0.34483815371448534,109,174.2360190160252,105.24257179468948
Ara+2,0.3524575059247524,-0.3524575059247524,98,172.24206337104857,103.5475726411552
Ara+2,0.36024521110721436,-0.36024521110721436,91,170.27092653894766,101.87987253667957
Ara+2,0.36820498909558774,-0.36820498909558774,85,168.32234738140556,100.23903181255955
Ara+2,0.3763406419149669,-0.3763406419149669,78,166.3960677485704,98.62461788123876
Ara+2,0.38465605559788063,-0.38465605559788063,74,164.49183244485482,97.03620512226068
Ara+2,0.393155202040472,-0.393155202040472,71,162.60938919512827,95.47337477005999
Ara+2,0.40184214089969494,-0.40184214089969494,60,160.7484886112943,93.93571480355888
Ara+2,0.41072102153242657,-0.41072102153242657,55,158.9088841592523,92.42281983754377
Ara+2,0.41979608497742815,-0.41979608497742815,49,157.09033212623604,90.93429101578998
Ara+2,0.42907166598109675,-0.42907166598109675,43,155.29259158852577,89.46973590590828
Ara+2,0.4385521950679761,-0.4385521950679761,40,153.5154243795316,88.0287683958849
Ara+2,0.4482422006570192,-0.4482422006570192,30,151.75859505823954,86.61100859228783
Ara+2,0.45814631122460653,-0.45814631122460653,24,150.02187087802128,85.21608272011261
Ara+2,0.4682692575153617,-0.4682692575153617,16,148.30502175579903,83.84362302424088
Ara+2,0.47861587480181145,-0.47861587480181145,13,146.60782024156356,82.49326767248667
Ara+2,0.4891911051939782,-0.4891911051939782,9,144.93004148824218,81.16466066020348
Ara+2,0.5,-0.5,6,143.27146322191038,79.85745171642809
Ara+6,0.01,-0.01,1689,1627.2395040803538,2028.7126090363204
Ara+6,0.010220954442778263,-0.010220954442778263,1671,1608.6173878657303,1996.8501256697155
Ara+6,0.010446790972134875,-0.010446790972134875,1656,1590.2083830040694,1965.4880669772438
Ara+6,0.01067761745994178,-0.01067761745994178,1640,1572.0100506507085,1934.6185734066037
Ara+6,0.010913544161547873,-0.010913544161547873,1623,1554.0199798711044,1904.2339088457745
Ara+6,0.011154683768442948,-0.011154683768442948,1611,1536.235787321427,1874.3264586842927
Ara+6,0.011401151462085358,-0.011401151462085358,1597,1518.6551169328138,1844.8887279049745
Ara+6,0.011653064968918922,-0.011653064968918922,1577,1501.275639599243,1815.913339205618
Ara+6,0.011910544616605566,-0.011910544616605566,1569,1484.0950528689557,1787.3930311501958
Ara+6,0.012173713391500337,-0.012173713391500337,1550,1467.111080639439,1759.3206563490842
Ara+6,0.012442696997396458,-0.012442696997396458,1534,1450.3214728558744,1731.6891796678822
Ara+6,0.012717623915568315,-0.012717623915568315,1521,1433.7240052130583,1704.4916764643567
Ara+6,0.012998625466141105,-0.012998625466141105,1500,1417.316478860712,1677.721330853076
Ara+6,0.013285835870816564,-0.013285835870816564,1488,1401.0967201121919,1651.371433997306
Ara+6,0.013579392316984537,-0.013579392316984537,1467,1385.0625801564988,1625.435382427726
Ara+6,0.013879435023251218,-0.013879435023251218,1447,1369.211934773612,1599.9066763875446
Ara+6,0.014186107306415174,-0.014186107306415174,1429,1353.54268405307,1574.7789182036324
Ara+6,0.014499555649923342,-0.014499555649923342,1404,1338.0527521157705,1550.0458106832043
Ara+6,0.014819929773839462,-0.014819929773839462,1383,1322.7400868389534,1525.7011555357067
Ara+6,0.015147382706358637,-0.015147382706358637,1367,1307.6026595843337,1501.7388518194803
Ara+6,0.015482070856901894,-0.015482070856901894,1345,1292.6384649293545,1478.15289441282
Ara+6,0.015824154090825927,-0.015824154090825927,1336,1277.845520401491,1454.9373725090534
Ara+6,0.016173795805783514,-0.016173795805783514,1323,1263.221866215623,1432.0864681352482
Ara+6,0.016531163009771144,-0.016531163009771144,1305,1248.7655650143963,1409.5944546941848
Ara+6,0.016896426400901214,-0.016896426400901214,1278,1234.474701611556,1387.455695529235
Ara+6,0.017269760448936716,-0.017269760448936716,1263,1220.3473827382236,1365.6646425117742
Ara+6,0.017651343478627613,-0.017651343478627613,1240,1206.381736792081,1344.2158346507808
Ara+6,0.018041357754888403,-0.018041357754888403,1224,1192.5759135894064,1323.1038967242796
Ara+6,0.018439989569857877,-0.018439989569857877,1203,1178.9280841199657,1302.3235379322584
Ara+6,0.018847429331882368,-0.018847429331882368,1182,1165.43644030471,1281.869550570778
Ara+6,0.019263871656465252,-0.019263871656465252,1165,1152.0991947562272,1261.7368087268653
Ara+6,0.019689515459225874,-0.019689515459225874,1149,1138.914580541953,1241.9202669939334
Ara+6,0.020124564050912598,-0.020124564050912598,1133,1125.8808509500886,1222.4149592073659
Ara+6,0.02056922523451509,-0.02056922523451509,1122,1112.9962792581907,1203.21599719996
Ara+6,0.02102371140452239,-0.02102371140452239,1112,1100.2591585044108,1184.3185695769157
Ara+6,0.021488239648374114,-0.021488239648374114,1098,1087.6678012613647,1165.7179405100758
Ara+6,0.021963031850153338,-0.021963031850153338,1076,1075.2205394125688,1147.4094485510795
Ara+6,0.022448314796570536,-0.022448314796570536,1060,1062.915723931452,1129.388505463182
Ara+6,0.02294432028528926,-0.02294432028528926,1045,1050.7517246628931,1111.6505950714043
Ara+6,0.02345128523564548,-0.02345128523564548,1035,1038.7269301072529,1094.1912721307515
Ara+6,0.023969451801813094,-0.023969451801813094,1017,1026.8397472068784,1077.0061612122013
Ara+6,0.024499067488470107,-0.024499067488470107,1000,1015.0886011350595,1060.0909556061902
Ara+6,0.025040385269020304,-0.025040385269020304,985,1003.4719350873902,1043.4414162433252
Ara+6,0.025593663706427242,-0.025593663706427242,970,991.9882100755193,1027.0533706320384
Ara+6,0.026159167076718042,-0.026159167076718042,953,980.6359047232694,1010.9227118129337
Ara+6,0.026737165495216025,-0.026737165495216025,937,969.4135150650797,995.0453973295563
Ara+6,0.02732793504556259,-0.02732793504556259,923,958.3195543467573,979.4174482153196
Ara+6,0.02793175791158987,-0.02793175791158987,909,947.3525528285152,964.0349479963521
Ara+6,0.028548922512107153,-0.028548922512107153,896,936.511057590257,948.8940417099992
Ara+6,0.029179723638665393,-0.029179723638665393,885,925.793632339091,933.9909349387462
Ara+6,0.029824462596365908,-0.029824462596365908,872,915.1988572190502,919.3218928593047
Ara+6,0.030483447347780024,-0.030483447347780024,858,904.7253286229897,904.8832393066461
Ara+6,0.03115699266004896,-0.03115699266004896,848,894.371659006633,890.6713558527234
Ara+6,0.031845420255233715,-0.031845420255233715,839,884.1364767047506,876.6826808996706
Ara+6,0.03254905896398719,-0.03254905896398719,822,874.0184257494367,862.9137087872405
Ara+6,0.033268244882621666,-0.033268244882621666,809,864.0161656904746,849.360988914261
Ara+6,0.03400332153364673,-0.03400332153364673,798,854.1283714177466,836.0211248738927
Ara+6,0.03475464002985443,-0.03475464002985443,783,844.353732985687,822.8907736024634
Ara+6,0.03552255924202998,-0.03552255924202998,769,834.6909554397369,809.9666445416715
Ara+6,0.03630744597036806,-0.03630744597036806,755,825.1387586447853,797.2454988139516
Ara+6,0.037109675119676507,-0.037109675119676507,744,815.6958771155795,784.7241484107878
Ara+6,0.037929629878451554,-0.037929629878451554,734,806.3610598490701,772.3994553937769
Ara+6,0.03876770190190947,-0.03876770190190947,722,797.1330701586747,760.2683311082376
Ara+6,0.03962429149906251,-0.03962429149906251,714,788.0106855104451,748.3277354091745
Ara+6,0.04049980782392839,-0.04049980782392839,704,778.9926973611014,736.574675899395
Ara+6,0.041394669070964674,-0.041394669070964674,698,770.0779109979219,725.0062071795918
Ara+6,0.04230930267482125,-0.04230930267482125,684,761.26514538047,713.6194301102076
Ara+6,0.04324414551450647,-0.04324414551450647,672,752.5532329841267,702.4114910848898
Ara+6,0.04419964412206445,-0.04419964412206445,660,743.9410196454133,691.3795813153552
Ara+6,0.04517625489586328,-0.04517625489586328,655,735.4273644090922,680.5209361274914
Ara+6,0.04617444431859572,-0.04617444431859572,647,727.0111393770055,669.8328342685052
Ara+6,0.047194689180096845,-0.047194689180096845,640,718.6912295586554,659.3125972249625
Ara+6,0.048237476805085,-0.048237476805085,634,710.4665327234862,648.9575885515296
Ara+6,0.04930330528593471,-0.04930330528593471,624,702.3359592548587,638.7652132102646
Ara+6,0.05039268372059277,-0.05039268372059277,618,694.2984320056996,628.7329169202804
Ara+6,0.051506132455751245,-0.051506132455751245,607,686.3528861557985,618.8581855176272
Ara+6,0.052644183335393634,-0.052644183335393634,601,678.498269070737,609.1385443252213
Ara+6,0.053807379954832514,-0.053807379954832514,592,670.7335401624398,599.5715575326756
Ara+6,0.05499627792036037,-0.05499627792036037,584,663.0576707513104,590.1548275858701
Ara+6,0.056211445114637534,-0.056211445114637534,578,655.469643929956,580.8859945861044
Ara+6,0.0574534619679441,-0.0574534619679441,570,647.9684544284634,571.7627356986933
Ara+6,0.058722921735425045,-0.058722921735425045,560,640.5531084812193,562.7827645708464
Ara+6,0.06002043078046128,-0.06002043078046128,555,633.2226236952579,553.9438307586942
Ara+6,0.061346608864302085,-0.061346608864302085,549,625.9760289201107,545.2437191633084
Ara+6,0.0627020894420969,-0.0627020894420969,543,618.8123641191461,536.6802494755835
Ara+6,0.06408751996546806,-0.06408751996546806,539,611.7306802423856,528.251275629838
Ara+6,0.06550356219176914,-0.06550356219176914,532,604.7300391007717,519.954685265992
Ara+6,0.0669508925001765,-0.0669508925001765,531,597.8095132418732,511.788399200197
