background,x,s,tail_count,common_mu_fit_count,individual_mu_fit_count
Ara+2,0.013011135156193569,-0.013011135156193569,1046,978.8721102681794,1027.470742465238
Ara+2,0.013241469995490094,-0.013241469995490094,1026,969.8672870475958,1016.0074712226257
Ara+2,0.01347588242967414,-0.01347588242967414,1008,960.9453008395103,1004.6720932446574
Ara+2,0.013714444644004856,-0.013714444644004856,998,952.105389611126,993.463181653546
Ara+2,0.013957230101629914,-0.013957230101629914,979,943.3467983397248,982.3793254908687
Ara+2,0.014204313566207808,-0.014204313566207808,973,934.6687789481753,971.4191295399675
Ara+2,0.01445577112493069,-0.01445577112493069,960,926.0705902410491,960.581214150316
Ara+2,0.014711680211954759,-0.014711680211954759,950,917.5514978413092,949.8642150638575
Ara+2,0.014972119632245416,-0.014972119632245416,937,909.1107741275847,939.2667832432644
Ara+2,0.015237169585844574,-0.015237169585844574,927,900.7476981720293,928.7875847021365
Ara+2,0.01550691169256758,-0.01550691169256758,915,892.4615556787409,918.425300337068
Ara+2,0.015781429017137274,-0.015781429017137274,908,884.251638922759,908.1786257616141
Ara+2,0.016060806094763087,-0.016060806094763087,895,876.1172466896094,898.0462711420847
Ara+2,0.016345128957172897,-0.016345128957172897,886,868.0576842154222,888.0269610351916
Ara+2,0.016634485159105764,-0.016634485159105764,872,860.0722631275866,878.1194342274936
Ara+2,0.016928963805273624,-0.016928963805273624,861,852.1603013859551,868.3224435766379
Ara+2,0.017228655577800345,-0.017228655577800345,855,844.3211232245933,858.6347558543731
Ara+2,0.01753365276414644,-0.01753365276414644,846,836.5540590940599,849.0551515913083
Ara+2,0.017844049285528227,-0.017844049285528227,833,828.8584456042237,839.5824249234173
Ara+2,0.01815994072584002,-0.01815994072584002,824,821.2336254675969,830.2153834402343
Ara+2,0.018481424361088364,-0.018481424361088364,815,813.6789474432028,820.9528480347684
Ara+2,0.018808599189347356,-0.018808599189347356,803,806.1937662809466,811.7936527550669
Ara+2,0.01914156596124418,-0.01914156596124418,796,798.7774426665076,802.7366446574597
Ara+2,0.019480427210984426,-0.019480427210984426,791,791.4293431667348,793.7806836614164
Ara+2,0.019825287287926586,-0.019825287287926586,783,784.1488401755458,784.9246424060473
Ara+2,0.020176252388715517,-0.020176252388715517,778,776.9353118603166,776.1674061081816
Ara+2,0.02053343058998481,-0.02053343058998481,765,769.7881421087797,767.507872422049
Ara+2,0.020896931881637992,-0.020896931881637992,756,762.7067204763938,758.944951300514
Ara+2,0.02126686820071898,-0.02126686820071898,747,755.6904421342108,750.4775648578642
Ara+2,0.021643353465882118,-0.021643353465882118,743,748.7387078172118,742.104647234127
Ara+2,0.022026503612472412,-0.022026503612472412,735,741.8509237731297,733.8251444609022
Ara+2,0.02241643662822685,-0.02241643662822685,728,735.0265017117281,725.6380143286891
Ara+2,0.022813272589607633,-0.022813272589607633,717,728.2648587545639,717.542226255694
Ara+2,0.023217133698778706,-0.023217133698778706,709,721.5654173851984,709.5367611581074
Ara+2,0.023628144321236846,-0.023628144321236846,696,714.9276053998703,701.6206113218153
Ara+2,0.02404643102410891,-0.02404643102410891,690,708.3508558586276,693.7927802755592
Ara+2,0.024472122615127125,-0.024472122615127125,685,701.8346070369004,686.0522826654927
Ara+2,0.02490535018229423,-0.02490535018229423,678,695.3783023775266,678.3981441311544
Ara+2,0.025346247134250932,-0.025346247134250932,674,688.9813904432139,670.8294011828125
Ara+2,0.025794949241357907,-0.025794949241357907,666,682.6433248694441,663.3451010801866
Ara+2,0.026251594677505093,-0.026251594677505093,657,676.3635643178055,655.9443017125122
Ara+2,0.02671632406266118,-0.02671632406266118,650,670.1415724297563,648.6260714799552
Ara+2,0.027189280506176233,-0.027189280506176233,645,663.9768177808147,641.389489176341
Ara+2,0.02767060965085098,-0.02767060965085098,635,657.8687738351716,634.2336438731954
Ara+2,0.028160459717786277,-0.028160459717786277,626,651.8169189007151,627.157634805078
Ara+2,0.028658981552026445,-0.028658981552026445,618,645.8207360844742,620.160571256196
Ara+2,0.029166328669010762,-0.029166328669010762,614,639.8797132484726,613.2415724482825
Ara+2,0.029682657301847097,-0.029682657301847097,606,633.9933429659827,606.3997674297229
Ara+2,0.030208126449422605,-0.030208126449422605,597,628.1611224781884,599.6342949659277
Ara+2,0.030742897925366015,-0.030742897925366015,591,622.3825536512451,592.9443034309128
Ara+2,0.03128713640787672,-0.03128713640787672,578,616.6571429337307,586.3289507001072
Ara+2,0.03184100949043604,-0.03184100949043604,574,610.9844013144929,579.7874040443395
Ara+2,0.03240468773341604,-0.03240468773341604,568,605.3638442808838,573.3188400250239
Ara+2,0.03297834471660228,-0.03297834471660228,561,599.7949917773741,566.9224443904985
Ara+2,0.033562157092646046,-0.033562157092646046,555,594.2773681645531,560.5974119735357
Ara+2,0.03415630464146305,-0.03415630464146305,551,588.8105021785053,554.3429465899859
Ara+2,0.03476097032559513,-0.03476097032559513,549,583.3939268905559,548.158260938554
Ara+2,0.03537634034655181,-0.03537634034655181,545,578.0271796673944,542.0425765016998
Ara+2,0.036002604202149624,-0.036002604202149624,540,572.7098021315564,535.9951234476348
Ara+2,0.036639954744866185,-0.036639954744866185,530,567.4413401222776,530.0151405334201
Ara+2,0.037288588241227424,-0.037288588241227424,526,562.2213436566997,524.1018750091395
Ara+2,0.03794870443224625,-0.03794870443224625,524,557.0493668914393,518.2545825231492
Ara+2,0.038620506594930853,-0.038620506594930853,520,551.9249680845087,512.4725270283758
Ara+2,0.03930420160488233,-0.03930420160488233,516,546.8477095575837,506.7549806896664
Ara+2,0.04,-0.04,509,541.8171576586248,501.10122379216745
Ara+3,0.01,-0.01,1075,1112.4327504253372,1077.3703226470639
Ara+3,0.010177029011328716,-0.010177029011328716,1069,1102.199278496482,1068.3252298769487
Ara+3,0.010357191949742633,-0.010357191949742633,1062,1092.059946143865,1059.3560754369514
Ara+3,0.010540544294843095,-0.010540544294843095,1052,1082.01388736034,1050.4622217846922
Ara+3,0.010727142508381356,-0.010727142508381356,1047,1072.060244105321,1041.6430367302917
Ara+3,0.010917044051645456,-0.010917044051645456,1038,1062.198166231491,1032.8978933914434
Ara+3,0.011110307403154938,-0.011110307403154938,1027,1052.4268114121942,1024.2261701488492
Ara+3,0.011306992076668802,-0.011306992076668802,1018,1042.745345069492,1015.627250602027
Ara+3,0.011507158639512226,-0.011507158639512226,1011,1033.1529403028821,1007.1005235255085
Ara+3,0.01171086873122778,-0.01171086873122778,1000,1023.6487778186679,998.6453828253848
Ara+3,0.011918185082556742,-0.011918185082556742,990,1014.2320458599855,990.2612274962235
Ara+3,0.01212917153475651,-0.01212917153475651,981,1004.9019401374741,981.9474615783503
Ara+3,0.012343893059259944,-0.012343893059259944,973,995.6576637605713,973.7034941154886
Ara+3,0.012562415777682757,-0.012562415777682757,966,986.4984271694627,965.5287391127532
Ara+3,0.0127848069821851,-0.0127848069821851,962,977.4234480676342,957.4226154949895
Ara+3,0.013011135156193569,-0.013011135156193569,955,968.4319513550639,949.3845470654815
Ara+3,0.013241469995490094,-0.013241469995490094,949,959.5231690620128,941.4139624649882
Ara+3,0.01347588242967414,-0.01347588242967414,941,950.6963402834391,933.5102951311269
Ara+3,0.013714444644004856,-0.013714444644004856,930,941.950711114003,925.6729832581094
Ara+3,0.013957230101629914,-0.013957230101629914,919,933.2855345836773,917.9014697568044
Ara+3,0.014204313566207808,-0.014204313566207808,910,924.7000705939504,910.195202215133
Ara+3,0.01445577112493069,-0.01445577112493069,900,916.1935858546126,902.5536328588121
Ara+3,0.014711680211954759,-0.014711680211954759,891,907.7653538211199,894.9762185124122
Ara+3,0.014972119632245416,-0.014972119632245416,887,899.414654632549,887.462420560746
Ara+3,0.015237169585844574,-0.015237169585844574,883,891.1407750501085,880.0117049105883
Ara+3,0.01550691169256758,-0.01550691169256758,878,882.9430083962162,872.6235419527054
Ara+3,0.015781429017137274,-0.015781429017137274,870,874.820654494151,865.2974065242161
Ara+3,0.016060806094763087,-0.016060806094763087,866,866.7730196082438,858.032777871256
Ara+3,0.016345128957172897,-0.016345128957172897,856,858.7994163846255,850.829139611966
Ara+3,0.016634485159105764,-0.016634485159105764,850,850.8991637925207,843.6859796997837
Ara+3,0.016928963805273624,-0.016928963805273624,841,843.0715870660823,836.602790387051
Ara+3,0.017228655577800345,-0.017228655577800345,837,835.3160176467558,829.5790681889168
Ara+3,0.01753365276414644,-0.01753365276414644,833,827.6317931261781,822.6143138475516
Ara+3,0.017844049285528227,-0.017844049285528227,823,820.0182571896037,815.7080322966607
Ara+3,0.01815994072584002,-0.01815994072584002,815,812.4747595598465,808.8597326262898
Ara+3,0.018481424361088364,-0.018481424361088364,809,805.0006559417349,802.0689280479357
Ara+3,0.018808599189347356,-0.018808599189347356,800,797.5953079670903,795.3351358599398
Ara+3,0.01914156596124418,-0.01914156596124418,789,790.258083140199,788.6578774131784
Ara+3,0.019480427210984426,-0.019480427210984426,783,782.9883547837891,782.0366780770416
Ara+3,0.019825287287926586,-0.019825287287926586,775,775.7855019855076,775.4710672056942
Ara+3,0.020176252388715517,-0.020176252388715517,767,768.6489095448894,768.9605781046198
Ara+3,0.02053343058998481,-0.02053343058998481,754,761.577967920809,762.5047479974494
Ara+3,0.020896931881637992,-0.020896931881637992,749,754.5720731794207,756.1031179930657
Ara+3,0.02126686820071898,-0.02126686820071898,737,747.6306269425788,749.7552330529862
Ara+3,0.021643353465882118,-0.021643353465882118,732,740.7530363367251,743.4606419590148
Ara+3,0.022026503612472412,-0.022026503612472412,728,733.9387139422537,737.2188972811722
Ara+3,0.02241643662822685,-0.02241643662822685,719,727.1870777433406,731.0295553458888
Ara+3,0.022813272589607633,-0.022813272589607633,714,720.4975510782293,724.8921762044683
Ara+3,0.023217133698778706,-0.023217133698778706,708,713.8695625899825,718.8063236018186
Ara+3,0.023628144321236846,-0.023628144321236846,700,707.3025461776768,712.7715649454362
Ara+3,0.02404643102410891,-0.02404643102410891,694,700.7959409480578,706.7874712746634
Ara+3,0.024472122615127125,-0.024472122615127125,687,694.3491911676279,700.8536172301912
Ara+3,0.02490535018229423,-0.02490535018229423,685,687.9617462151837,694.9695810238269
Ara+3,0.025346247134250932,-0.025346247134250932,682,681.6330605347887,689.1349444085142
Ara+3,0.025794949241357907,-0.025794949241357907,675,675.362593589173,683.3492926485993
Ara+3,0.026251594677505093,-0.026251594677505093,668,669.1498098135679,677.6122144903557
Ara+3,0.02671632406266118,-0.02671632406266118,663,662.9941785699644,671.923302132747
Ara+3,0.027189280506176233,-0.027189280506176233,658,656.8951741017878,666.2821511984423
Ara+3,0.02767060965085098,-0.02767060965085098,653,650.852275488994,660.6883607050734
Ara+3,0.028160459717786277,-0.028160459717786277,646,644.8649666035785,655.1415330367289
Ara+3,0.028658981552026445,-0.028658981552026445,644,638.9327360654934,649.6412739156933
Ara+3,0.029166328669010762,-0.029166328669010762,641,633.0550771989655,644.1871923744224
Ara+3,0.029682657301847097,-0.029682657301847097,637,627.2314879892286,638.7789007277489
Ara+3,0.030208126449422605,-0.030208126449422605,630,621.4614710396394,633.4160145453278
Ara+3,0.030742897925366015,-0.030742897925366015,629,615.7445335291987,628.0981526243104
Ara+3,0.03128713640787672,-0.03128713640787672,623,610.0801871704563,622.8249369622476
Ara+3,0.03184100949043604,-0.03184100949043604,619,604.4679481678087,617.5959927302192
Ara+3,0.03240468773341604,-0.03240468773341604,614,598.9073371761754,612.4109482461918
Ara+3,0.03297834471660228,-0.03297834471660228,609,593.3978792600586,607.2694349486003
Ara+3,0.033562157092646046,-0.033562157092646046,606,587.9391038529807,602.1710873701472
Ara+3,0.03415630464146305,-0.03415630464146305,599,582.5305447172888,597.1155431118261
Ara+3,0.03476097032559513,-0.03476097032559513,596,577.1717399043359,592.1024428171628
Ara+3,0.03537634034655181,-0.03537634034655181,590,571.8622317150264,587.1314301466691
Ara+3,0.036002604202149624,-0.036002604202149624,587,566.6015666607198,582.2021517525152
Ara+3,0.036639954744866185,-0.036639954744866185,585,561.3892954245026,577.3142572534139
Ara+3,0.037288588241227424,-0.037288588241227424,582,556.2249728228085,572.467399209713
Ara+3,0.03794870443224625,-0.03794870443224625,578,551.1081577673954,567.6612330986992
Ara+3,0.038620506594930853,-0.038620506594930853,573,546.0384132276743,562.8954172901111
Ara+3,0.03930420160488233,-0.03930420160488233,573,541.0153061933785,558.1696130218515
Ara+3,0.04,-0.04,567,536.0384076375834,553.4834843759122
Ara+5,0.01,-0.01,1025,987.8387648469464,1010.8752861428779
Ara+5,0.010177029011328716,-0.010177029011328716,1018,978.7514557341655,1000.9917064629142
Ara+5,0.010357191949742633,-0.010357191949742633,1008,969.7477424366622,991.2047610054201
Ara+5,0.010540544294843095,-0.010540544294843095,992,960.8268559412754,981.5135049535121
Ara+5,0.010727142508381356,-0.010727142508381356,978,951.9880343091304,971.9170027280165
Ara+5,0.010917044051645456,-0.010917044051645456,972,943.2305226105719,962.4143278971503
Ara+5,0.011110307403154938,-0.011110307403154938,964,934.5535728606808,953.0045630870858
Ara+5,0.011306992076668802,-0.011306992076668802,955,925.9564439553826,943.6867998933886
Ara+5,0.011507158639512226,-0.011507158639512226,946,917.4384016081596,934.460138793319
Ara+5,0.01171086873122778,-0.01171086873122778,932,908.9987182873285,925.3236890589952
Ara+5,0.011918185082556742,-0.011918185082556742,925,900.6366731539018,916.2765686714059
Ara+5,0.01212917153475651,-0.01212917153475651,910,892.3515520000209,907.3179042352596
Ara+5,0.012343893059259944,-0.012343893059259944,894,884.1426471879576,898.446830894666
Ara+5,0.012562415777682757,-0.012562415777682757,887,876.0092575896728,889.6624922496483
Ara+5,0.0127848069821851,-0.0127848069821851,878,867.9506885269277,880.9640402734633
Ara+5,0.013011135156193569,-0.013011135156193569,871,859.9662517119601,872.3506352307419
Ara+5,0.013241469995490094,-0.013241469995490094,864,852.0552651886925,863.821445596412
Ara+5,0.01347588242967414,-0.01347588242967414,857,844.2170532744814,855.3756479754314
Ara+5,0.013714444644004856,-0.013714444644004856,846,836.4509465024155,847.0124270232963
Ara+5,0.013957230101629914,-0.013957230101629914,839,828.7562815641321,838.7309753673284
Ara+5,0.014204313566207808,-0.014204313566207808,831,821.1324012531587,830.5304935287352
Ara+5,0.01445577112493069,-0.01445577112493069,823,813.5786544087894,822.4101898454273
Ara+5,0.014711680211954759,-0.014711680211954759,814,806.0943958604638,814.3692803955919
Ara+5,0.014972119632245416,-0.014972119632245416,810,798.6789863726613,806.4069889220141
Ara+5,0.015237169585844574,-0.015237169585844574,798,791.331792590308,798.5225467571444
Ara+5,0.01550691169256758,-0.01550691169256758,794,784.0521869846766,790.7151927488806
Ara+5,0.015781429017137274,-0.015781429017137274,785,776.839547799794,782.9841731870996
Ara+5,0.016060806094763087,-0.016060806094763087,774,769.6932589993295,775.3287417308873
Ara+5,0.016345128957172897,-0.016345128957172897,768,762.6127102139869,767.7481593364927
Ara+5,0.016634485159105764,-0.016634485159105764,760,755.5972966893679,760.2416941859777
Ara+5,0.016928963805273624,-0.016928963805273624,751,748.6464192343191,752.8086216165731
Ara+5,0.017228655577800345,-0.017228655577800345,745,741.7594841697562,745.448224050716
Ara+5,0.01753365276414644,-0.01753365276414644,740,734.935903277957,738.1597909267788
Ara+5,0.017844049285528227,-0.017844049285528227,732,728.1750937523229,730.9426186304727
Ara+5,0.01815994072584002,-0.01815994072584002,723,721.4764781475977,723.7960104269217
Ara+5,0.018481424361088364,-0.018481424361088364,715,714.8394843305515,716.719276393399
Ara+5,0.018808599189347356,-0.018808599189347356,705,708.2635454311105,709.7117333527248
Ara+5,0.01914156596124418,-0.01914156596124418,698,701.7480997939426,702.7727048073123
Ara+5,0.019480427210984426,-0.019480427210984426,691,695.2925909304868,695.9015208738616
Ara+5,0.019825287287926586,-0.019825287287926586,680,688.8964674714219,689.0975182186888
Ara+5,0.020176252388715517,-0.020176252388715517,676,682.559183119571,682.3600399936875
Ara+5,0.02053343058998481,-0.02053343058998481,668,676.2801966032483,675.6884357729194
Ara+5,0.020896931881637992,-0.020896931881637992,656,670.0589716300223,669.0820614898222
Ara+5,0.02126686820071898,-0.02126686820071898,651,663.8949768409155,662.5402793750359
Ara+5,0.021643353465882118,-0.021643353465882118,646,657.7876857650168,656.062457894827
Ara+5,0.022026503612472412,-0.022026503612472412,640,651.7365767745197,649.6479716901263
Ara+5,0.02241643662822685,-0.02241643662822685,634,645.7411330401629,643.2962015161553
Ara+5,0.022813272589607633,-0.022813272589607633,626,639.8008424870957,637.0065341826472
Ara+5,0.023217133698778706,-0.023217133698778706,619,633.9151977511364,630.7783624946495
Ara+5,0.023628144321236846,-0.023628144321236846,612,628.0836961354377,624.6110851939046
Ara+5,0.02404643102410891,-0.02404643102410891,608,622.3058395675542,618.5041069008079
Ara+5,0.024472122615127125,-0.024472122615127125,605,616.5811345568987,612.4568380569285
Ara+5,0.02490535018229423,-0.02490535018229423,600,610.9090921525941,606.4686948680967
Ara+5,0.025346247134250932,-0.025346247134250932,591,605.2892279017113,600.539099248044
Ara+5,0.025794949241357907,-0.025794949241357907,586,599.7210618078932,594.6674787625939
Ara+5,0.026251594677505093,-0.026251594677505093,581,594.2041182903567,588.8532665744021
Ara+5,0.02671632406266118,-0.02671632406266118,578,588.7379261432724,583.0959013882352
Ara+5,0.027189280506176233,-0.027189280506176233,570,583.3220184955187,577.3948273967831
Ara+5,0.02767060965085098,-0.02767060965085098,568,577.955932770809,571.7494942270014
Ara+5,0.028160459717786277,-0.028160459717786277,565,572.6392106481782,566.15935688698
Ara+5,0.028658981552026445,-0.028658981552026445,560,567.3713980228398,560.6238757133325
Ara+5,0.029166328669010762,-0.029166328669010762,556,562.1520449674016,555.1425163190935
Ara+5,0.029682657301847097,-0.029682657301847097,546,556.9807056934338,549.7147495421344
Ara+5,0.030208126449422605,-0.030208126449422605,541,551.8569385133964,544.3400513940752
Ara+5,0.030742897925366015,-0.030742897925366015,535,546.7803058029143,539.0179030097007
Ara+5,0.03128713640787672,-0.03128713640787672,532,541.750373963398,533.747790596872
Ara+5,0.03184100949043604,-0.03184100949043604,529,536.7667133850107,528.5292053869221
Ara+5,0.03240468773341604,-0.03240468773341604,524,531.828898409976,523.3616435855434
Ara+5,0.03297834471660228,-0.03297834471660228,519,526.9365072962196,518.2446063241504
Ara+5,0.033562157092646046,-0.033562157092646046,515,522.0891221813498,513.1775996117193
Ara+5,0.03415630464146305,-0.03415630464146305,513,517.2863290469687,508.1601342871016
Ara+5,0.03476097032559513,-0.03476097032559513,510,512.5277176833073,503.1917259717971
Ara+5,0.03537634034655181,-0.03537634034655181,507,507.8128816541928,498.271895023197
Ara+5,0.036002604202149624,-0.036002604202149624,503,503.1414182623313,493.40016648827594
Ara+5,0.036639954744866185,-0.036639954744866185,498,498.5129285149166,488.5760700577446
Ara+5,0.037288588241227424,-0.037288588241227424,494,493.9270170895489,483.7991400206429
Ara+5,0.03794870443224625,-0.03794870443224625,489,489.38329230047117,479.06891521938473
Ara+5,0.038620506594930853,-0.038620506594930853,486,484.8813660651165,474.3849390052355
Ara+5,0.03930420160488233,-0.03930420160488233,483,480.4208538709586,469.7467591942289
Ara+5,0.04,-0.04,478,476.00137474267393,465.15392802351545
Ara+6,0.01,-0.01,1689,1627.2395040803538,1763.4309665974079
Ara+6,0.010177029011328716,-0.010177029011328716,1677,1612.270230854477,1743.6571622401332
Ara+6,0.010357191949742633,-0.010357191949742633,1660,1597.4386627054182,1724.1050866299224
Ara+6,0.010540544294843095,-0.010540544294843095,1650,1582.7435328590386,1704.772253465386
Ara+6,0.010727142508381356,-0.010727142508381356,1637,1568.18358619449,1685.6562043246709
Ara+6,0.010917044051645456,-0.010917044051645456,1623,1553.7575791370057,1666.7545083528335
Ara+6,0.011110307403154938,-0.011110307403154938,1613,1539.46427955169,1648.0647619527415
Ara+6,0.011306992076668802,-0.011306992076668802,1601,1525.3024666382842,1629.584588479403
Ara+6,0.011507158639512226,-0.011507158639512226,1589,1511.270930826894,1611.3116379377682
Ara+6,0.01171086873122778,-0.01171086873122778,1575,1497.3684736746764,1593.2435866838755
Ara+6,0.011918185082556742,-0.011918185082556742,1568,1483.593907763483,1575.378137129385
Ara+6,0.01212917153475651,-0.01212917153475651,1550,1469.9460565984468,1557.7130174494062
Ara+6,0.012343893059259944,-0.012343893059259944,1540,1456.4237545074832,1540.2459812935977
Ara+6,0.012562415777682757,-0.012562415777682757,1529,1443.0258465417462,1522.9748075005316
Ara+6,0.0127848069821851,-0.0127848069821851,1513,1429.7511883769694,1505.897299815223
Ara+6,0.013011135156193569,-0.013011135156193569,1500,1416.5986462157387,1489.0112866098689
Ara+6,0.013241469995490094,-0.013241469995490094,1491,1403.5670966906446,1472.3146206076767
Ara+6,0.01347588242967414,-0.01347588242967414,1477,1390.6554267683446,1455.805178609826
Ara+6,0.013714444644004856,-0.013714444644004856,1457,1377.8625336544887,1439.4808612254699
Ara+6,0.013957230101629914,-0.013957230101629914,1443,1365.1873246995342,1423.3395926047663
Ara+6,0.014204313566207808,-0.014204313566207808,1428,1352.6287173054232,1407.3793201749143
Ara+6,0.01445577112493069,-0.01445577112493069,1408,1340.185638833116,1391.5980143791378
Ara+6,0.014711680211954759,-0.014711680211954759,1391,1327.857026510968,1375.9936684186025
Ara+6,0.014972119632245416,-0.014972119632245416,1377,1315.6418273439722,1360.5642979972233
Ara+6,0.015237169585844574,-0.015237169585844574,1361,1303.5389980238149,1345.3079410693413
Ara+6,0.01550691169256758,-0.01550691169256758,1344,1291.5475048397589,1330.222657590213
Ara+6,0.015781429017137274,-0.015781429017137274,1336,1279.666323590368,1315.306529269319
Ara+6,0.016060806094763087,-0.016060806094763087,1327,1267.8944394960204,1300.5576593264248
Ara+6,0.016345128957172897,-0.016345128957172897,1312,1256.2308471122353,1285.974172250376
Ara+6,0.016634485159105764,-0.016634485159105764,1298,1244.674550243799,1271.5542135606095
Ara+6,0.016928963805273624,-0.016928963805273624,1276,1233.224561859683,1257.2959495713303
Ara+6,0.017228655577800345,-0.017228655577800345,1264,1221.8799040087338,1243.1975671583275
Ara+6,0.01753365276414644,-0.01753365276414644,1247,1210.6396077361494,1229.2572735284261
Ara+6,0.017844049285528227,-0.017844049285528227,1233,1199.5027130007215,1215.4732959914927
Ara+6,0.01815994072584002,-0.01815994072584002,1214,1188.468268592838,1201.8438817350316
Ara+6,0.018481424361088364,-0.018481424361088364,1202,1177.5353320532306,1188.3672976012772
Ara+6,0.018808599189347356,-0.018808599189347356,1185,1166.7029695924925,1175.0418298668108
Ara+6,0.01914156596124418,-0.01914156596124418,1169,1155.970256011315,1161.8657840246346
Ara+6,0.019480427210984426,-0.019480427210984426,1161,1145.3362746214643,1148.8374845686892
Ara+6,0.019825287287926586,-0.019825287287926586,1144,1134.8001171674898,1135.9552747808018
Ara+6,0.020176252388715517,-0.020176252388715517,1132,1124.3608837491506,1123.217516519999
Ara+6,0.02053343058998481,-0.02053343058998481,1122,1114.0176827445503,1110.622590014207
Ara+6,0.020896931881637992,-0.020896931881637992,1113,1103.7696307339843,1098.1688936542712
Ara+6,0.02126686820071898,-0.02126686820071898,1103,1093.6158524244906,1085.8548437902916
Ara+6,0.021643353465882118,-0.021643353465882118,1090,1083.5554805750842,1073.6788745302417
Ara+6,0.022026503612472412,-0.022026503612472412,1073,1073.5876559226872,1061.6394375408445
Ara+6,0.02241643662822685,-0.02241643662822685,1062,1063.7115271087437,1049.735001850682
Ara+6,0.022813272589607633,-0.022813272589607633,1051,1053.9262506064956,1037.9640536555091
Ara+6,0.023217133698778706,-0.023217133698778706,1039,1044.2309906489463,1026.3250961257622
Ara+6,0.023628144321236846,-0.023628144321236846,1025,1034.6249191574682,1014.816649216206
Ara+6,0.02404643102410891,-0.02404643102410891,1012,1025.1072156710832,1003.4372494777363
Ara+6,0.024472122615127125,-0.024472122615127125,1000,1015.6770672763815,992.1854498712794
Ara+6,0.02490535018229423,-0.02490535018229423,988,1006.3336685380923,981.059819583779
Ara+6,0.025346247134250932,-0.025346247134250932,977,997.0762214302929,970.058943846259
Ara+6,0.025794949241357907,-0.025794949241357907,961,987.9039352682444,959.1814237539053
Ara+6,0.026251594677505093,-0.026251594677505093,952,978.8160266408611,948.4258760881863
Ara+6,0.02671632406266118,-0.02671632406266118,938,969.8117193438015,937.7909331409548
Ara+6,0.027189280506176233,-0.027189280506176233,926,960.8902443131672,927.2752425405233
Ara+6,0.02767060965085098,-0.02767060965085098,914,952.0508395598184,916.877467079701
Ara+6,0.028160459717786277,-0.028160459717786277,904,943.2927501042948,906.5962845457383
Ara+6,0.028658981552026445,-0.028658981552026445,893,934.6152279123303,896.430387552203
Ara+6,0.029166328669010762,-0.029166328669010762,886,926.0175318309578,886.3784833727175
Ara+6,0.029682657301847097,-0.029682657301847097,878,917.4989275252174,876.4392937765803
Ara+6,0.030208126449422605,-0.030208126449422605,867,909.0586874154266,866.6115548662177
Ara+6,0.030742897925366015,-0.030742897925366015,851,900.696090615044,856.8940169164649
Ara+6,0.03128713640787672,-0.03128713640787672,845,892.4104228690923,847.2854442156467
Ara+6,0.03184100949043604,-0.03184100949043604,839,884.2009764931591,837.7846149084372
Ara+6,0.03240468773341604,-0.03240468773341604,827,876.0670503129478,828.3903208404936
Ara+6,0.03297834471660228,-0.03297834471660228,815,868.0079496043921,819.1013674048127
Ara+6,0.033562157092646046,-0.033562157092646046,803,860.0229860343217,809.9165733898293
Ara+6,0.03415630464146305,-0.03415630464146305,795,852.1114776016659,800.8347708292071
Ara+6,0.03476097032559513,-0.03476097032559513,783,844.272748579207,791.8548048533133
Ara+6,0.03537634034655181,-0.03537634034655181,774,836.5061294558675,782.97553354237
Ara+6,0.036002604202149624,-0.036002604202149624,759,828.810956879521,774.1958277812341
Ara+6,0.036639954744866185,-0.036639954744866185,749,821.1865736003418,765.5145711158233
Ara+6,0.037288588241227424,-0.037288588241227424,743,813.6323284146632,756.9306596111417
Ara+6,0.03794870443224625,-0.03794870443224625,734,806.1475761093595,748.4430017108973
Ara+6,0.038620506594930853,-0.038620506594930853,724,798.7316774067409,740.0505180987042
Ara+6,0.03930420160488233,-0.03930420160488233,717,791.3839989099465,731.7521415608226
Ara+6,0.04,-0.04,711,784.1039130488518,723.5468168504599
