background,x,s,tail_count,individual_fit_count,common_fit_count
Ara+2,0.013011135156193569,-0.013011135156193569,1046,1027.470742465238,978.8721102681794
Ara+2,0.013241469995490094,-0.013241469995490094,1026,1016.0074712226257,969.8672870475958
Ara+2,0.01347588242967414,-0.01347588242967414,1008,1004.6720932446574,960.9453008395103
Ara+2,0.013714444644004856,-0.013714444644004856,998,993.463181653546,952.105389611126
Ara+2,0.013957230101629914,-0.013957230101629914,979,982.3793254908687,943.3467983397248
Ara+2,0.014204313566207808,-0.014204313566207808,973,971.4191295399675,934.6687789481753
Ara+2,0.01445577112493069,-0.01445577112493069,960,960.581214150316,926.0705902410491
Ara+2,0.014711680211954759,-0.014711680211954759,950,949.8642150638575,917.5514978413092
Ara+2,0.014972119632245416,-0.014972119632245416,937,939.2667832432644,909.1107741275847
Ara+2,0.015237169585844574,-0.015237169585844574,927,928.7875847021365,900.7476981720293
Ara+2,0.01550691169256758,-0.01550691169256758,915,918.425300337068,892.4615556787409
Ara+2,0.015781429017137274,-0.015781429017137274,908,908.1786257616141,884.251638922759
Ara+2,0.016060806094763087,-0.016060806094763087,895,898.0462711420847,876.1172466896094
Ara+2,0.016345128957172897,-0.016345128957172897,886,888.0269610351916,868.0576842154222
Ara+2,0.016634485159105764,-0.016634485159105764,872,878.1194342274936,860.0722631275866
Ara+2,0.016928963805273624,-0.016928963805273624,861,868.3224435766379,852.1603013859551
Ara+2,0.017228655577800345,-0.017228655577800345,855,858.6347558543731,844.3211232245933
Ara+2,0.01753365276414644,-0.01753365276414644,846,849.0551515913083,836.5540590940599
Ara+2,0.017844049285528227,-0.017844049285528227,833,839.5824249234173,828.8584456042237
Ara+2,0.01815994072584002,-0.01815994072584002,824,830.2153834402343,821.2336254675969
Ara+2,0.018481424361088364,-0.018481424361088364,815,820.9528480347684,813.6789474432028
Ara+2,0.018808599189347356,-0.018808599189347356,803,811.7936527550669,806.1937662809466
Ara+2,0.01914156596124418,-0.01914156596124418,796,802.7366446574597,798.7774426665076
Ara+2,0.019480427210984426,-0.019480427210984426,791,793.7806836614164,791.4293431667348
Ara+2,0.019825287287926586,-0.019825287287926586,783,784.9246424060473,784.1488401755458
Ara+2,0.020176252388715517,-0.020176252388715517,778,776.1674061081816,776.9353118603166
Ara+2,0.02053343058998481,-0.02053343058998481,765,767.507872422049,769.7881421087797
Ara+2,0.020896931881637992,-0.020896931881637992,756,758.944951300514,762.7067204763938
Ara+2,0.02126686820071898,-0.02126686820071898,747,750.4775648578642,755.6904421342108
Ara+2,0.021643353465882118,-0.021643353465882118,743,742.104647234127,748.7387078172118
Ara+2,0.022026503612472412,-0.022026503612472412,735,733.8251444609022,741.8509237731297
Ara+2,0.02241643662822685,-0.02241643662822685,728,725.6380143286891,735.0265017117281
Ara+2,0.022813272589607633,-0.022813272589607633,717,717.542226255694,728.2648587545639
Ara+2,0.023217133698778706,-0.023217133698778706,709,709.5367611581074,721.5654173851984
Ara+2,0.023628144321236846,-0.023628144321236846,696,701.6206113218153,714.9276053998703
Ara+2,0.02404643102410891,-0.02404643102410891,690,693.7927802755592,708.3508558586276
Ara+2,0.024472122615127125,-0.024472122615127125,685,686.0522826654927,701.8346070369004
Ara+2,0.02490535018229423,-0.02490535018229423,678,678.3981441311544,695.3783023775266
Ara+2,0.025346247134250932,-0.025346247134250932,674,670.8294011828125,688.9813904432139
Ara+2,0.025794949241357907,-0.025794949241357907,666,663.3451010801866,682.6433248694441
Ara+2,0.026251594677505093,-0.026251594677505093,657,655.9443017125122,676.3635643178055
Ara+2,0.02671632406266118,-0.02671632406266118,650,648.6260714799552,670.1415724297563
Ara+2,0.027189280506176233,-0.027189280506176233,645,641.389489176341,663.9768177808147
Ara+2,0.02767060965085098,-0.02767060965085098,635,634.2336438731954,657.8687738351716
Ara+2,0.028160459717786277,-0.028160459717786277,626,627.157634805078,651.8169189007151
Ara+2,0.028658981552026445,-0.028658981552026445,618,620.160571256196,645.8207360844742
Ara+2,0.029166328669010762,-0.029166328669010762,614,613.2415724482825,639.8797132484726
Ara+2,0.029682657301847097,-0.029682657301847097,606,606.3997674297229,633.9933429659827
Ara+2,0.030208126449422605,-0.030208126449422605,597,599.6342949659277,628.1611224781884
Ara+2,0.030742897925366015,-0.030742897925366015,591,592.9443034309128,622.3825536512451
Ara+2,0.03128713640787672,-0.03128713640787672,578,586.3289507001072,616.6571429337307
Ara+2,0.03184100949043604,-0.03184100949043604,574,579.7874040443395,610.9844013144929
Ara+2,0.03240468773341604,-0.03240468773341604,568,573.3188400250239,605.3638442808838
Ara+2,0.03297834471660228,-0.03297834471660228,561,566.9224443904985,599.7949917773741
Ara+2,0.033562157092646046,-0.033562157092646046,555,560.5974119735357,594.2773681645531
Ara+2,0.03415630464146305,-0.03415630464146305,551,554.3429465899859,588.8105021785053
Ara+2,0.03476097032559513,-0.03476097032559513,549,548.158260938554,583.3939268905559
Ara+2,0.03537634034655181,-0.03537634034655181,545,542.0425765016998,578.0271796673944
Ara+2,0.036002604202149624,-0.036002604202149624,540,535.9951234476348,572.7098021315564
Ara+2,0.036639954744866185,-0.036639954744866185,530,530.0151405334201,567.4413401222776
Ara+2,0.037288588241227424,-0.037288588241227424,526,524.1018750091395,562.2213436566997
Ara+2,0.03794870443224625,-0.03794870443224625,524,518.2545825231492,557.0493668914393
Ara+2,0.038620506594930853,-0.038620506594930853,520,512.4725270283758,551.9249680845087
Ara+2,0.03930420160488233,-0.03930420160488233,516,506.7549806896664,546.8477095575837
Ara+2,0.04,-0.04,509,501.10122379216745,541.8171576586248
Ara+3,0.01,-0.01,1075,1077.3703226470639,1112.4327504253372
Ara+3,0.010177029011328716,-0.010177029011328716,1069,1068.3252298769487,1102.199278496482
Ara+3,0.010357191949742633,-0.010357191949742633,1062,1059.3560754369514,1092.059946143865
Ara+3,0.010540544294843095,-0.010540544294843095,1052,1050.4622217846922,1082.01388736034
Ara+3,0.010727142508381356,-0.010727142508381356,1047,1041.6430367302917,1072.060244105321
Ara+3,0.010917044051645456,-0.010917044051645456,1038,1032.8978933914434,1062.198166231491
Ara+3,0.011110307403154938,-0.011110307403154938,1027,1024.2261701488492,1052.4268114121942
Ara+3,0.011306992076668802,-0.011306992076668802,1018,1015.627250602027,1042.745345069492
Ara+3,0.011507158639512226,-0.011507158639512226,1011,1007.1005235255085,1033.1529403028821
Ara+3,0.01171086873122778,-0.01171086873122778,1000,998.6453828253848,1023.6487778186679
Ara+3,0.011918185082556742,-0.011918185082556742,990,990.2612274962235,1014.2320458599855
Ara+3,0.01212917153475651,-0.01212917153475651,981,981.9474615783503,1004.9019401374741
Ara+3,0.012343893059259944,-0.012343893059259944,973,973.7034941154886,995.6576637605713
Ara+3,0.012562415777682757,-0.012562415777682757,966,965.5287391127532,986.4984271694627
Ara+3,0.0127848069821851,-0.0127848069821851,962,957.4226154949895,977.4234480676342
Ara+3,0.013011135156193569,-0.013011135156193569,955,949.3845470654815,968.4319513550639
Ara+3,0.013241469995490094,-0.013241469995490094,949,941.4139624649882,959.5231690620128
Ara+3,0.01347588242967414,-0.01347588242967414,941,933.5102951311269,950.6963402834391
Ara+3,0.013714444644004856,-0.013714444644004856,930,925.6729832581094,941.950711114003
Ara+3,0.013957230101629914,-0.013957230101629914,919,917.9014697568044,933.2855345836773
Ara+3,0.014204313566207808,-0.014204313566207808,910,910.195202215133,924.7000705939504
Ara+3,0.01445577112493069,-0.01445577112493069,900,902.5536328588121,916.1935858546126
Ara+3,0.014711680211954759,-0.014711680211954759,891,894.9762185124122,907.7653538211199
Ara+3,0.014972119632245416,-0.014972119632245416,887,887.462420560746,899.414654632549
Ara+3,0.015237169585844574,-0.015237169585844574,883,880.0117049105883,891.1407750501085
Ara+3,0.01550691169256758,-0.01550691169256758,878,872.6235419527054,882.9430083962162
Ara+3,0.015781429017137274,-0.015781429017137274,870,865.2974065242161,874.820654494151
Ara+3,0.016060806094763087,-0.016060806094763087,866,858.032777871256,866.7730196082438
Ara+3,0.016345128957172897,-0.016345128957172897,856,850.829139611966,858.7994163846255
Ara+3,0.016634485159105764,-0.016634485159105764,850,843.6859796997837,850.8991637925207
Ara+3,0.016928963805273624,-0.016928963805273624,841,836.602790387051,843.0715870660823
Ara+3,0.017228655577800345,-0.017228655577800345,837,829.5790681889168,835.3160176467558
Ara+3,0.01753365276414644,-0.01753365276414644,833,822.6143138475516,827.6317931261781
Ara+3,0.017844049285528227,-0.017844049285528227,823,815.7080322966607,820.0182571896037
Ara+3,0.01815994072584002,-0.01815994072584002,815,808.8597326262898,812.4747595598465
Ara+3,0.018481424361088364,-0.018481424361088364,809,802.0689280479357,805.0006559417349
Ara+3,0.018808599189347356,-0.018808599189347356,800,795.3351358599398,797.5953079670903
Ara+3,0.01914156596124418,-0.01914156596124418,789,788.6578774131784,790.258083140199
Ara+3,0.019480427210984426,-0.019480427210984426,783,782.0366780770416,782.9883547837891
Ara+3,0.019825287287926586,-0.019825287287926586,775,775.4710672056942,775.7855019855076
Ara+3,0.020176252388715517,-0.020176252388715517,767,768.9605781046198,768.6489095448894
Ara+3,0.02053343058998481,-0.02053343058998481,754,762.5047479974494,761.577967920809
Ara+3,0.020896931881637992,-0.020896931881637992,749,756.1031179930657,754.5720731794207
Ara+3,0.02126686820071898,-0.02126686820071898,737,749.7552330529862,747.6306269425788
Ara+3,0.021643353465882118,-0.021643353465882118,732,743.4606419590148,740.7530363367251
Ara+3,0.022026503612472412,-0.022026503612472412,728,737.2188972811722,733.9387139422537
Ara+3,0.02241643662822685,-0.02241643662822685,719,731.0295553458888,727.1870777433406
Ara+3,0.022813272589607633,-0.022813272589607633,714,724.8921762044683,720.4975510782293
Ara+3,0.023217133698778706,-0.023217133698778706,708,718.8063236018186,713.8695625899825
Ara+3,0.023628144321236846,-0.023628144321236846,700,712.7715649454362,707.3025461776768
Ara+3,0.02404643102410891,-0.02404643102410891,694,706.7874712746634,700.7959409480578
Ara+3,0.024472122615127125,-0.024472122615127125,687,700.8536172301912,694.3491911676279
Ara+3,0.02490535018229423,-0.02490535018229423,685,694.9695810238269,687.9617462151837
Ara+3,0.025346247134250932,-0.025346247134250932,682,689.1349444085142,681.6330605347887
Ara+3,0.025794949241357907,-0.025794949241357907,675,683.3492926485993,675.362593589173
Ara+3,0.026251594677505093,-0.026251594677505093,668,677.6122144903557,669.1498098135679
Ara+3,0.02671632406266118,-0.02671632406266118,663,671.923302132747,662.9941785699644
Ara+3,0.027189280506176233,-0.027189280506176233,658,666.2821511984423,656.8951741017878
Ara+3,0.02767060965085098,-0.02767060965085098,653,660.6883607050734,650.852275488994
Ara+3,0.028160459717786277,-0.028160459717786277,646,655.1415330367289,644.8649666035785
Ara+3,0.028658981552026445,-0.028658981552026445,644,649.6412739156933,638.9327360654934
Ara+3,0.029166328669010762,-0.029166328669010762,641,644.1871923744224,633.0550771989655
Ara+3,0.029682657301847097,-0.029682657301847097,637,638.7789007277489,627.2314879892286
Ara+3,0.030208126449422605,-0.030208126449422605,630,633.4160145453278,621.4614710396394
Ara+3,0.030742897925366015,-0.030742897925366015,629,628.0981526243104,615.7445335291987
Ara+3,0.03128713640787672,-0.03128713640787672,623,622.8249369622476,610.0801871704563
Ara+3,0.03184100949043604,-0.03184100949043604,619,617.5959927302192,604.4679481678087
Ara+3,0.03240468773341604,-0.03240468773341604,614,612.4109482461918,598.9073371761754
Ara+3,0.03297834471660228,-0.03297834471660228,609,607.2694349486003,593.3978792600586
Ara+3,0.033562157092646046,-0.033562157092646046,606,602.1710873701472,587.9391038529807
Ara+3,0.03415630464146305,-0.03415630464146305,599,597.1155431118261,582.5305447172888
Ara+3,0.03476097032559513,-0.03476097032559513,596,592.1024428171628,577.1717399043359
Ara+3,0.03537634034655181,-0.03537634034655181,590,587.1314301466691,571.8622317150264
Ara+3,0.036002604202149624,-0.036002604202149624,587,582.2021517525152,566.6015666607198
Ara+3,0.036639954744866185,-0.036639954744866185,585,577.3142572534139,561.3892954245026
Ara+3,0.037288588241227424,-0.037288588241227424,582,572.467399209713,556.2249728228085
Ara+3,0.03794870443224625,-0.03794870443224625,578,567.6612330986992,551.1081577673954
Ara+3,0.038620506594930853,-0.038620506594930853,573,562.8954172901111,546.0384132276743
Ara+3,0.03930420160488233,-0.03930420160488233,573,558.1696130218515,541.0153061933785
Ara+3,0.04,-0.04,567,553.4834843759122,536.0384076375834
Ara+5,0.01,-0.01,1025,1010.8752861428779,987.8387648469464
Ara+5,0.010177029011328716,-0.010177029011328716,1018,1000.9917064629142,978.7514557341655
Ara+5,0.010357191949742633,-0.010357191949742633,1008,991.2047610054201,969.7477424366622
Ara+5,0.010540544294843095,-0.010540544294843095,992,981.5135049535121,960.8268559412754
Ara+5,0.010727142508381356,-0.010727142508381356,978,971.9170027280165,951.9880343091304
Ara+5,0.010917044051645456,-0.010917044051645456,972,962.4143278971503,943.2305226105719
Ara+5,0.011110307403154938,-0.011110307403154938,964,953.0045630870858,934.5535728606808
Ara+5,0.011306992076668802,-0.011306992076668802,955,943.6867998933886,925.9564439553826
Ara+5,0.011507158639512226,-0.011507158639512226,946,934.460138793319,917.4384016081596
Ara+5,0.01171086873122778,-0.01171086873122778,932,925.3236890589952,908.9987182873285
Ara+5,0.011918185082556742,-0.011918185082556742,925,916.2765686714059,900.6366731539018
Ara+5,0.01212917153475651,-0.01212917153475651,910,907.3179042352596,892.3515520000209
Ara+5,0.012343893059259944,-0.012343893059259944,894,898.446830894666,884.1426471879576
Ara+5,0.012562415777682757,-0.012562415777682757,887,889.6624922496483,876.0092575896728
Ara+5,0.0127848069821851,-0.0127848069821851,878,880.9640402734633,867.9506885269277
Ara+5,0.013011135156193569,-0.013011135156193569,871,872.3506352307419,859.9662517119601
Ara+5,0.013241469995490094,-0.013241469995490094,864,863.821445596412,852.0552651886925
Ara+5,0.01347588242967414,-0.01347588242967414,857,855.3756479754314,844.2170532744814
Ara+5,0.013714444644004856,-0.013714444644004856,846,847.0124270232963,836.4509465024155
Ara+5,0.013957230101629914,-0.013957230101629914,839,838.7309753673284,828.7562815641321
Ara+5,0.014204313566207808,-0.014204313566207808,831,830.5304935287352,821.1324012531587
Ara+5,0.01445577112493069,-0.01445577112493069,823,822.4101898454273,813.5786544087894
Ara+5,0.014711680211954759,-0.014711680211954759,814,814.3692803955919,806.0943958604638
Ara+5,0.014972119632245416,-0.014972119632245416,810,806.4069889220141,798.6789863726613
Ara+5,0.015237169585844574,-0.015237169585844574,798,798.5225467571444,791.331792590308
Ara+5,0.01550691169256758,-0.01550691169256758,794,790.7151927488806,784.0521869846766
Ara+5,0.015781429017137274,-0.015781429017137274,785,782.9841731870996,776.839547799794
Ara+5,0.016060806094763087,-0.016060806094763087,774,775.3287417308873,769.6932589993295
Ara+5,0.016345128957172897,-0.016345128957172897,768,767.7481593364927,762.6127102139869
Ara+5,0.016634485159105764,-0.016634485159105764,760,760.2416941859777,755.5972966893679
Ara+5,0.016928963805273624,-0.016928963805273624,751,752.8086216165731,748.6464192343191
Ara+5,0.017228655577800345,-0.017228655577800345,745,745.448224050716,741.7594841697562
Ara+5,0.01753365276414644,-0.01753365276414644,740,738.1597909267788,734.935903277957
Ara+5,0.017844049285528227,-0.017844049285528227,732,730.9426186304727,728.1750937523229
Ara+5,0.01815994072584002,-0.01815994072584002,723,723.7960104269217,721.4764781475977
Ara+5,0.018481424361088364,-0.018481424361088364,715,716.719276393399,714.8394843305515
Ara+5,0.018808599189347356,-0.018808599189347356,705,709.7117333527248,708.2635454311105
Ara+5,0.01914156596124418,-0.01914156596124418,698,702.7727048073123,701.7480997939426
Ara+5,0.019480427210984426,-0.019480427210984426,691,695.9015208738616,695.2925909304868
Ara+5,0.019825287287926586,-0.019825287287926586,680,689.0975182186888,688.8964674714219
Ara+5,0.020176252388715517,-0.020176252388715517,676,682.3600399936875,682.559183119571
Ara+5,0.02053343058998481,-0.02053343058998481,668,675.6884357729194,676.2801966032483
Ara+5,0.020896931881637992,-0.020896931881637992,656,669.0820614898222,670.0589716300223
Ara+5,0.02126686820071898,-0.02126686820071898,651,662.5402793750359,663.8949768409155
Ara+5,0.021643353465882118,-0.021643353465882118,646,656.062457894827,657.7876857650168
Ara+5,0.022026503612472412,-0.022026503612472412,640,649.6479716901263,651.7365767745197
Ara+5,0.02241643662822685,-0.02241643662822685,634,643.2962015161553,645.7411330401629
Ara+5,0.022813272589607633,-0.022813272589607633,626,637.0065341826472,639.8008424870957
Ara+5,0.023217133698778706,-0.023217133698778706,619,630.7783624946495,633.9151977511364
Ara+5,0.023628144321236846,-0.023628144321236846,612,624.6110851939046,628.0836961354377
Ara+5,0.02404643102410891,-0.02404643102410891,608,618.5041069008079,622.3058395675542
Ara+5,0.024472122615127125,-0.024472122615127125,605,612.4568380569285,616.5811345568987
Ara+5,0.02490535018229423,-0.02490535018229423,600,606.4686948680967,610.9090921525941
Ara+5,0.025346247134250932,-0.025346247134250932,591,600.539099248044,605.2892279017113
Ara+5,0.025794949241357907,-0.025794949241357907,586,594.6674787625939,599.7210618078932
Ara+5,0.026251594677505093,-0.026251594677505093,581,588.8532665744021,594.2041182903567
Ara+5,0.02671632406266118,-0.02671632406266118,578,583.0959013882352,588.7379261432724
Ara+5,0.027189280506176233,-0.027189280506176233,570,577.3948273967831,583.3220184955187
Ara+5,0.02767060965085098,-0.02767060965085098,568,571.7494942270014,577.955932770809
Ara+5,0.028160459717786277,-0.028160459717786277,565,566.15935688698,572.6392106481782
Ara+5,0.028658981552026445,-0.028658981552026445,560,560.6238757133325,567.3713980228398
Ara+5,0.029166328669010762,-0.029166328669010762,556,555.1425163190935,562.1520449674016
Ara+5,0.029682657301847097,-0.029682657301847097,546,549.7147495421344,556.9807056934338
Ara+5,0.030208126449422605,-0.030208126449422605,541,544.3400513940752,551.8569385133964
Ara+5,0.030742897925366015,-0.030742897925366015,535,539.0179030097007,546.7803058029143
Ara+5,0.03128713640787672,-0.03128713640787672,532,533.747790596872,541.750373963398
Ara+5,0.03184100949043604,-0.03184100949043604,529,528.5292053869221,536.7667133850107
Ara+5,0.03240468773341604,-0.03240468773341604,524,523.3616435855434,531.828898409976
Ara+5,0.03297834471660228,-0.03297834471660228,519,518.2446063241504,526.9365072962196
Ara+5,0.033562157092646046,-0.033562157092646046,515,513.1775996117193,522.0891221813498
Ara+5,0.03415630464146305,-0.03415630464146305,513,508.1601342871016,517.2863290469687
Ara+5,0.03476097032559513,-0.03476097032559513,510,503.1917259717971,512.5277176833073
Ara+5,0.03537634034655181,-0.03537634034655181,507,498.271895023197,507.8128816541928
Ara+5,0.036002604202149624,-0.036002604202149624,503,493.40016648827594,503.1414182623313
Ara+5,0.036639954744866185,-0.036639954744866185,498,488.5760700577446,498.5129285149166
Ara+5,0.037288588241227424,-0.037288588241227424,494,483.7991400206429,493.9270170895489
Ara+5,0.03794870443224625,-0.03794870443224625,489,479.06891521938473,489.38329230047117
Ara+5,0.038620506594930853,-0.038620506594930853,486,474.3849390052355,484.8813660651165
Ara+5,0.03930420160488233,-0.03930420160488233,483,469.7467591942289,480.4208538709586
Ara+5,0.04,-0.04,478,465.15392802351545,476.00137474267393
Ara+6,0.01,-0.01,1689,1763.4309665974079,1627.2395040803538
Ara+6,0.010177029011328716,-0.010177029011328716,1677,1743.6571622401332,1612.270230854477
Ara+6,0.010357191949742633,-0.010357191949742633,1660,1724.1050866299224,1597.4386627054182
Ara+6,0.010540544294843095,-0.010540544294843095,1650,1704.772253465386,1582.7435328590386
Ara+6,0.010727142508381356,-0.010727142508381356,1637,1685.6562043246709,1568.18358619449
Ara+6,0.010917044051645456,-0.010917044051645456,1623,1666.7545083528335,1553.7575791370057
Ara+6,0.011110307403154938,-0.011110307403154938,1613,1648.0647619527415,1539.46427955169
Ara+6,0.011306992076668802,-0.011306992076668802,1601,1629.584588479403,1525.3024666382842
Ara+6,0.011507158639512226,-0.011507158639512226,1589,1611.3116379377682,1511.270930826894
Ara+6,0.01171086873122778,-0.01171086873122778,1575,1593.2435866838755,1497.3684736746764
Ara+6,0.011918185082556742,-0.011918185082556742,1568,1575.378137129385,1483.593907763483
Ara+6,0.01212917153475651,-0.01212917153475651,1550,1557.7130174494062,1469.9460565984468
Ara+6,0.012343893059259944,-0.012343893059259944,1540,1540.2459812935977,1456.4237545074832
Ara+6,0.012562415777682757,-0.012562415777682757,1529,1522.9748075005316,1443.0258465417462
Ara+6,0.0127848069821851,-0.0127848069821851,1513,1505.897299815223,1429.7511883769694
Ara+6,0.013011135156193569,-0.013011135156193569,1500,1489.0112866098689,1416.5986462157387
Ara+6,0.013241469995490094,-0.013241469995490094,1491,1472.3146206076767,1403.5670966906446
Ara+6,0.01347588242967414,-0.01347588242967414,1477,1455.805178609826,1390.6554267683446
Ara+6,0.013714444644004856,-0.013714444644004856,1457,1439.4808612254699,1377.8625336544887
Ara+6,0.013957230101629914,-0.013957230101629914,1443,1423.3395926047663,1365.1873246995342
Ara+6,0.014204313566207808,-0.014204313566207808,1428,1407.3793201749143,1352.6287173054232
Ara+6,0.01445577112493069,-0.01445577112493069,1408,1391.5980143791378,1340.185638833116
Ara+6,0.014711680211954759,-0.014711680211954759,1391,1375.9936684186025,1327.857026510968
Ara+6,0.014972119632245416,-0.014972119632245416,1377,1360.5642979972233,1315.6418273439722
Ara+6,0.015237169585844574,-0.015237169585844574,1361,1345.3079410693413,1303.5389980238149
Ara+6,0.01550691169256758,-0.01550691169256758,1344,1330.222657590213,1291.5475048397589
Ara+6,0.015781429017137274,-0.015781429017137274,1336,1315.306529269319,1279.666323590368
Ara+6,0.016060806094763087,-0.016060806094763087,1327,1300.5576593264248,1267.8944394960204
Ara+6,0.016345128957172897,-0.016345128957172897,1312,1285.974172250376,1256.2308471122353
Ara+6,0.016634485159105764,-0.016634485159105764,1298,1271.5542135606095,1244.674550243799
Ara+6,0.016928963805273624,-0.016928963805273624,1276,1257.2959495713303,1233.224561859683
Ara+6,0.017228655577800345,-0.017228655577800345,1264,1243.1975671583275,1221.8799040087338
Ara+6,0.01753365276414644,-0.01753365276414644,1247,1229.2572735284261,1210.6396077361494
Ara+6,0.017844049285528227,-0.017844049285528227,1233,1215.4732959914927,1199.5027130007215
Ara+6,0.01815994072584002,-0.01815994072584002,1214,1201.8438817350316,1188.468268592838
Ara+6,0.018481424361088364,-0.018481424361088364,1202,1188.3672976012772,1177.5353320532306
Ara+6,0.018808599189347356,-0.018808599189347356,1185,1175.0418298668108,1166.7029695924925
Ara+6,0.01914156596124418,-0.01914156596124418,1169,1161.8657840246346,1155.970256011315
Ara+6,0.019480427210984426,-0.019480427210984426,1161,1148.8374845686892,1145.3362746214643
Ara+6,0.019825287287926586,-0.019825287287926586,1144,1135.9552747808018,1134.8001171674898
Ara+6,0.020176252388715517,-0.020176252388715517,1132,1123.217516519999,1124.3608837491506
Ara+6,0.02053343058998481,-0.02053343058998481,1122,1110.622590014207,1114.0176827445503
Ara+6,0.020896931881637992,-0.020896931881637992,1113,1098.1688936542712,1103.7696307339843
Ara+6,0.02126686820071898,-0.02126686820071898,1103,1085.8548437902916,1093.6158524244906
Ara+6,0.021643353465882118,-0.021643353465882118,1090,1073.6788745302417,1083.5554805750842
Ara+6,0.022026503612472412,-0.022026503612472412,1073,1061.6394375408445,1073.5876559226872
Ara+6,0.02241643662822685,-0.02241643662822685,1062,1049.735001850682,1063.7115271087437
Ara+6,0.022813272589607633,-0.022813272589607633,1051,1037.9640536555091,1053.9262506064956
Ara+6,0.023217133698778706,-0.023217133698778706,1039,1026.3250961257622,1044.2309906489463
Ara+6,0.023628144321236846,-0.023628144321236846,1025,1014.816649216206,1034.6249191574682
Ara+6,0.02404643102410891,-0.02404643102410891,1012,1003.4372494777363,1025.1072156710832
Ara+6,0.024472122615127125,-0.024472122615127125,1000,992.1854498712794,1015.6770672763815
Ara+6,0.02490535018229423,-0.02490535018229423,988,981.059819583779,1006.3336685380923
Ara+6,0.025346247134250932,-0.025346247134250932,977,970.058943846259,997.0762214302929
Ara+6,0.025794949241357907,-0.025794949241357907,961,959.1814237539053,987.9039352682444
Ara+6,0.026251594677505093,-0.026251594677505093,952,948.4258760881863,978.8160266408611
Ara+6,0.02671632406266118,-0.02671632406266118,938,937.7909331409548,969.8117193438015
Ara+6,0.027189280506176233,-0.027189280506176233,926,927.2752425405233,960.8902443131672
Ara+6,0.02767060965085098,-0.02767060965085098,914,916.877467079701,952.0508395598184
Ara+6,0.028160459717786277,-0.028160459717786277,904,906.5962845457383,943.2927501042948
Ara+6,0.028658981552026445,-0.028658981552026445,893,896.430387552203,934.6152279123303
Ara+6,0.029166328669010762,-0.029166328669010762,886,886.3784833727175,926.0175318309578
Ara+6,0.029682657301847097,-0.029682657301847097,878,876.4392937765803,917.4989275252174
Ara+6,0.030208126449422605,-0.030208126449422605,867,866.6115548662177,909.0586874154266
Ara+6,0.030742897925366015,-0.030742897925366015,851,856.8940169164649,900.696090615044
Ara+6,0.03128713640787672,-0.03128713640787672,845,847.2854442156467,892.4104228690923
Ara+6,0.03184100949043604,-0.03184100949043604,839,837.7846149084372,884.2009764931591
Ara+6,0.03240468773341604,-0.03240468773341604,827,828.3903208404936,876.0670503129478
Ara+6,0.03297834471660228,-0.03297834471660228,815,819.1013674048127,868.0079496043921
Ara+6,0.033562157092646046,-0.033562157092646046,803,809.9165733898293,860.0229860343217
Ara+6,0.03415630464146305,-0.03415630464146305,795,800.8347708292071,852.1114776016659
Ara+6,0.03476097032559513,-0.03476097032559513,783,791.8548048533133,844.272748579207
Ara+6,0.03537634034655181,-0.03537634034655181,774,782.97553354237,836.5061294558675
Ara+6,0.036002604202149624,-0.036002604202149624,759,774.1958277812341,828.810956879521
Ara+6,0.036639954744866185,-0.036639954744866185,749,765.5145711158233,821.1865736003418
Ara+6,0.037288588241227424,-0.037288588241227424,743,756.9306596111417,813.6323284146632
Ara+6,0.03794870443224625,-0.03794870443224625,734,748.4430017108973,806.1475761093595
Ara+6,0.038620506594930853,-0.038620506594930853,724,740.0505180987042,798.7316774067409
Ara+6,0.03930420160488233,-0.03930420160488233,717,731.7521415608226,791.3839989099465
Ara+6,0.04,-0.04,711,723.5468168504599,784.1039130488518
